Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,45,South Carolina,945,REHABILITATION W CC/MCC,42,67929.357143,8451.547619,6879.2857143
State,45,South Carolina,947,SIGNS & SYMPTOMS W MCC,128,34868.179688,9260.4140625,7213.484375
State,45,South Carolina,948,SIGNS AND SYMPTOMS WITHOUT MCC,398,29786.701005,6721.7361809,5005.3994975
State,45,South Carolina,949,AFTERCARE W CC/MCC,16,39082.375,8227.5,6759.125
State,45,South Carolina,951,OTHER FACTORS INFLUENCING HEALTH STATUS,76,16115.789474,4676.1315789,3703.3026316
State,45,South Carolina,956,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",117,156031.25641,32845.846154,24656.188034
State,45,South Carolina,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,63,294671.52381,61293.857143,55029.68254
State,45,South Carolina,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,45,194253.31111,41547.133333,32659.666667
State,45,South Carolina,963,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,45,113292.06667,19338.933333,17549.888889
State,45,South Carolina,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,76,54710.013158,11628.263158,9664.0131579
State,45,South Carolina,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,89,96103.719101,20797.52809,18340.494382
State,45,South Carolina,975,HIV W MAJOR RELATED CONDITION W CC,23,70419.043478,11415.608696,9323.0869565
State,45,South Carolina,977,HIV W OR W/O OTHER RELATED CONDITION,13,39879.384615,10120.384615,8358.6923077
State,45,South Carolina,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,474,165788.54219,33949.983122,29635.137131
State,45,South Carolina,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,250,94314.692,17476.912,15313.184
State,45,South Carolina,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT C,48,60851.770833,11765.916667,10286.5625
State,45,South Carolina,987,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,155,124177.01935,25212.16129,21562.929032
State,45,South Carolina,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH,133,66851.090226,12616.323308,10500.300752
State,45,South Carolina,989,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W/O CC/MCC,20,43202.35,8969.3,6859.6
State,46,South Dakota,003,"""ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEP",26,566458.07692,139974.96154,126506.69231
State,46,South Dakota,004,"TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",27,313633.11111,82194.333333,79625.925926
State,46,South Dakota,011,"TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W MCC",12,160416.41667,36038.75,31314.083333
State,46,South Dakota,016,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC OR T-CELL IMMUNOTHERAPY,18,671884.22222,144054.94444,139898.94444
State,46,South Dakota,023,CRANIOTOMY W MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PDX W MCC OR,48,189497.72917,41422.291667,39237.020833
State,46,South Dakota,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL,17,140233.82353,28066.882353,26513.588235
State,46,South Dakota,025,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,80,174826.1375,37873.25,34584.65
State,46,South Dakota,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,42,83196.571429,22028.214286,20661.952381
State,46,South Dakota,027,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,38,79477.868421,17507.447368,15348.368421
State,46,South Dakota,028,SPINAL PROCEDURES WITH MCC,13,152651.92308,40394.615385,38417
State,46,South Dakota,029,SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,15,79357.533333,23288.533333,19540.333333
State,46,South Dakota,032,VENTRICULAR SHUNT PROCEDURES WITH CC,12,90521.75,17729.833333,16242.333333
State,46,South Dakota,033,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,11,57621.909091,12946.727273,11687.272727
State,46,South Dakota,035,CAROTID ARTERY STENT PROCEDURE W CC,35,70379.314286,16937.971429,15679.085714
State,46,South Dakota,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,53,47232.773585,13747.433962,11540.716981
State,46,South Dakota,038,EXTRACRANIAL PROCEDURES WITH CC,49,44905.142857,12265.795918,10781.918367
State,46,South Dakota,039,EXTRACRANIAL PROCEDURES W/O CC/MCC,93,36139.677419,7911.9784946,6620.1182796
State,46,South Dakota,041,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,17,52261.058824,16351.411765,15192.941176
State,46,South Dakota,054,NERVOUS SYSTEM NEOPLASMS W MCC,46,39558.978261,10606.782609,8186.5652174
State,46,South Dakota,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,28,86565.785714,19237.321429,16984.678571
State,46,South Dakota,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,76,35113.223684,8652.5131579,7200.4078947
State,46,South Dakota,061,"""ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH T",13,89207.307692,21416.076923,19687.923077
State,46,South Dakota,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROM",25,61607.6,15106.52,13050.48
State,46,South Dakota,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,241,54535.39834,14357.887967,11897.261411
State,46,South Dakota,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24,407,34811.673219,7893.4987715,6225.0786241
State,46,South Dakota,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,97,26478.247423,5962.9896907,4060.556701
State,46,South Dakota,068,NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W/O MCC,13,29157.076923,6612.0769231,5306.0769231
State,46,South Dakota,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,75,30745.933333,5957.3866667,4398.4666667
State,46,South Dakota,070,NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,52,54366.769231,13566.038462,11504.230769
State,46,South Dakota,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,54,33077.074074,7762.9074074,6461.037037
State,46,South Dakota,074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,22,33446.272727,7477.7727273,6100.5454545
State,46,South Dakota,078,HYPERTENSIVE ENCEPHALOPATHY W CC,12,28477.166667,7399.5,6484.1666667
State,46,South Dakota,082,"TRAUMATIC STUPOR & COMA, COMA >1 HR W MCC",36,81639.944444,18403,16550.055556
State,46,South Dakota,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,54,37793.388889,9880.8148148,8319.5555556
State,46,South Dakota,084,"TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",28,24255.678571,7477.1428571,4893.0357143
State,46,South Dakota,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,27,53738.666667,16293.37037,14520.222222
State,46,South Dakota,086,"TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",37,33025.054054,9460.5135135,7213.8108108
State,46,South Dakota,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,23,25003.782609,6392.2173913,4904.2173913
State,46,South Dakota,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,48,56730.229167,12844.625,10613.229167
State,46,South Dakota,092,OTHER DISORDERS OF NERVOUS SYSTEM W CC,65,37035.261538,7361.7230769,6209.3384615
State,46,South Dakota,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WI,11,105038.18182,25201.909091,23382.454545
State,46,South Dakota,100,SEIZURES W MCC,53,67637.113208,15047.490566,13716.264151
State,46,South Dakota,101,SEIZURES WITHOUT MCC,78,29150.24359,6784.7564103,5493.3589744
State,46,South Dakota,103,HEADACHES WITHOUT MCC,19,29171.421053,7191.7368421,4497.5789474
State,46,South Dakota,129,MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,11,102702.90909,18760.818182,17042.818182
State,46,South Dakota,149,DYSEQUILIBRIUM,26,20250.807692,5639.3076923,4228.1923077
State,46,South Dakota,151,EPISTAXIS W/O MCC,13,29654.307692,5392.6923077,4396.0769231
State,46,South Dakota,153,OTITIS MEDIA & URI W/O MCC,17,18472.058824,5492,4081.1176471
State,46,South Dakota,163,MAJOR CHEST PROCEDURES WITH MCC,58,118558.63793,35119.206897,32981.396552
State,46,South Dakota,164,MAJOR CHEST PROCEDURES W CC,53,75391.867925,18746.09434,16874.264151
State,46,South Dakota,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,31,55098.677419,13544.387097,11110.774194
State,46,South Dakota,166,OTHER RESP SYSTEM O.R. PROCEDURES W MCC,44,123974.31818,26884.113636,25354.159091
State,46,South Dakota,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,29,83816.241379,15465.103448,14244.862069
State,46,South Dakota,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,126,39652.81746,11138.428571,8722.7857143
State,46,South Dakota,176,PULMONARY EMBOLISM W/O MCC,76,26643.657895,6642.8947368,5354.9736842
State,46,South Dakota,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,547,49648.371115,15767.40585,13992.038391
State,46,South Dakota,178,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,89,33936.797753,10048.977528,8555.3370787
State,46,South Dakota,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,21,23438.52381,9232.6190476,5956.1904762
State,46,South Dakota,180,RESPIRATORY NEOPLASMS W MCC,55,53697.109091,13216.581818,11848.618182
State,46,South Dakota,181,RESPIRATORY NEOPLASMS WITH CC,22,38063.136364,9286.4090909,8054.9090909
State,46,South Dakota,183,MAJOR CHEST TRAUMA WITH MCC,19,46407.684211,11234.736842,9579.9473684
State,46,South Dakota,184,MAJOR CHEST TRAUMA W CC,32,30845.3125,7845.21875,6415.90625
State,46,South Dakota,186,PLEURAL EFFUSION W MCC,27,57858.407407,11240.444444,10102.592593
State,46,South Dakota,187,PLEURAL EFFUSION WITH CC,11,48248.363636,7561.7272727,6222.1818182
State,46,South Dakota,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,482,38389.553942,9740.9315353,8000.659751
State,46,South Dakota,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,280,33923.967857,8872.5571429,7375.1642857
State,46,South Dakota,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,109,24991,7031.6055046,5788.2385321
State,46,South Dakota,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,28,15647.571429,6247.6428571,4793.2857143
State,46,South Dakota,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,475,33734.111579,10075.330526,8476.8821053
State,46,South Dakota,194,SIMPLE PNEUMONIA & PLEURISY W CC,240,24719.2625,7198.4666667,5451.15
State,46,South Dakota,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,39,14593.230769,5705.7179487,4100.7948718
State,46,South Dakota,196,INTERSTITIAL LUNG DISEASE W MCC,22,58589.227273,12847.681818,11508.636364
State,46,South Dakota,199,PNEUMOTHORAX WITH MCC,41,47974.878049,13001.487805,11536.512195
State,46,South Dakota,200,PNEUMOTHORAX W CC,50,27316.02,8151.14,6487.84
State,46,South Dakota,202,BRONCHITIS & ASTHMA W CC/MCC,65,28817.184615,7418.1692308,5976.3076923
State,46,South Dakota,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,17,41286.705882,12461.588235,11505.647059
State,46,South Dakota,206,OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,19,30915,6665.2631579,5409.2631579
State,46,South Dakota,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,49,250003.77551,50727.163265,46618.183673
State,46,South Dakota,208,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,183,85943.404372,20204.087432,17618.978142
State,46,South Dakota,215,OTHER HEART ASSIST SYSTEM IMPLANT,35,277092.88571,109742.08571,101612.65714
State,46,South Dakota,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARD,28,218531.67857,58767.071429,50949.214286
State,46,South Dakota,220,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,51,180204.52941,37701.823529,34313.529412
State,46,South Dakota,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARD,12,181253.41667,32141.416667,30548.75
State,46,South Dakota,225,"""CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT",11,127973.90909,39723.090909,38359.272727
State,46,South Dakota,226,CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W MCC,15,157369,48879.866667,47765.4
State,46,South Dakota,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,22,102782.04545,28729.545455,27404.909091
State,46,South Dakota,233,CORONARY BYPASS W CARDIAC CATH W MCC,25,205720.76,56423.4,54883.44
State,46,South Dakota,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCC,90,144513.13333,38690.766667,32059.922222
State,46,South Dakota,235,CORONARY BYPASS W/O CARDIAC CATH W MCC,24,195636.875,40674.041667,39066.541667
State,46,South Dakota,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,124,116452.47581,28471.306452,23322.862903
State,46,South Dakota,239,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,31,107666.77419,30041.258065,28553.16129
State,46,South Dakota,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TO,25,88899.68,19021.52,18103.64
State,46,South Dakota,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,76,98794.434211,27383.802632,25192.697368
State,46,South Dakota,243,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,93,70767.645161,18537.408602,17042.397849
State,46,South Dakota,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,60,54044.566667,14836,13470.6
State,46,South Dakota,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH,285,109616.09123,23383.926316,20312.54386
State,46,South Dakota,247,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,426,79476.971831,15046.553991,12753.734742
State,46,South Dakota,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT,15,83384.4,18176.733333,16901.533333
State,46,South Dakota,251,PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,20,67114.1,11366.9,10088.3
State,46,South Dakota,252,OTHER VASCULAR PROCEDURES WITH MCC,67,107160.80597,24952.716418,22229.044776
State,46,South Dakota,253,OTHER VASCULAR PROCEDURES W CC,93,91862.139785,19925.591398,16417.311828
State,46,South Dakota,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,41,66458.902439,13412.585366,11742.707317
State,46,South Dakota,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH,12,48646.583333,13358.583333,12424.75
State,46,South Dakota,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,11,96086.272727,29723.545455,28703
State,46,South Dakota,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,27,73454.185185,24067.296296,20620.777778
State,46,South Dakota,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WIT,72,174363.86111,50717.861111,49648.402778
State,46,South Dakota,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT & SUPPLEMENT PROCEDURES W/O M,147,137309.84354,40976.782313,39081.673469
State,46,South Dakota,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,96,111321.72917,30389.4375,27920.760417
State,46,South Dakota,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,83,183440.85542,41395.39759,39202.180723
State,46,South Dakota,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC,87,125883.2069,27694.022989,24523.402299
State,46,South Dakota,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,27,127753.74074,25411.037037,21180.185185
State,46,South Dakota,273,PERCUTANEOUS INTRACARDIAC PROCEDURES W MCC,23,119659.26087,30110.130435,29091.391304
State,46,South Dakota,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,94,105435.90426,22978.946809,21804.531915
State,46,South Dakota,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",289,44360.778547,11564.564014,10163.380623
State,46,South Dakota,281,"""ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC""",142,30184.133803,7089.0140845,5803.9859155
State,46,South Dakota,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",79,27376.405063,5720.9873418,4335.0759494
State,46,South Dakota,283,"""ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC""",23,68554.521739,14657.434783,13310.391304
State,46,South Dakota,286,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",149,65589.040268,16294.624161,14352.704698
State,46,South Dakota,287,"""CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH",153,40130.856209,8973.9477124,6706.8300654
State,46,South Dakota,291,HEART FAILURE AND SHOCK WITH MCC,1045,37572.096651,10192.903349,8931.0296651
State,46,South Dakota,292,HEART FAILURE & SHOCK W CC,187,25604.727273,7033.6951872,5768.4224599
State,46,South Dakota,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,41,17500.585366,5509.5365854,4330.0243902
State,46,South Dakota,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,31,57648.612903,11660.806452,10668.16129
State,46,South Dakota,300,PERIPHERAL VASCULAR DISORDERS W CC,60,28307.85,7615.85,6347.3333333
State,46,South Dakota,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,17,20584.647059,5649.3529412,3935.6470588
State,46,South Dakota,303,ATHEROSCLEROSIS WITHOUT MCC,20,24993.2,5436.55,4584.95
State,46,South Dakota,304,HYPERTENSION W MCC,35,40035.314286,8300.0857143,6998.4571429
State,46,South Dakota,305,HYPERTENSION WITHOUT MCC,59,24160.813559,5964.4237288,4233.5762712
State,46,South Dakota,308,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,184,37215.744565,9261.9945652,7727.25
State,46,South Dakota,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,252,24347.412698,5814.4047619,4350.8968254
State,46,South Dakota,310,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,165,16539.290909,4210.8363636,2689.1818182
State,46,South Dakota,312,SYNCOPE & COLLAPSE,112,29075.428571,6487.3928571,5025.9910714
State,46,South Dakota,313,CHEST PAIN,61,26217.868852,5611.9508197,4474.0163934
State,46,South Dakota,314,OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,101,62414.227723,15283.336634,14120.782178
State,46,South Dakota,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,59,28467.644068,7323.4237288,6061.7288136
State,46,South Dakota,326,"""STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC""",36,125346.11111,38463.833333,36866.194444
State,46,South Dakota,327,"STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",50,91654.7,18669.52,17125.4
State,46,South Dakota,328,"""STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC""",31,53395,11932.677419,10465.451613
State,46,South Dakota,329,MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,148,136920.93243,36694.466216,34161.114865
State,46,South Dakota,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,260,76254.942308,18677.511538,16530.242308
State,46,South Dakota,331,MAJOR SMALL & LARGE BOWEL PROCEDURES W/O CC/MCC,120,54581.975,13077.708333,10590.108333
State,46,South Dakota,335,PERITONEAL ADHESIOLYSIS W MCC,16,108700,32166.25,26544.25
State,46,South Dakota,336,PERITONEAL ADHESIOLYSIS WITH CC,39,63602.461538,16693.974359,15338.615385
State,46,South Dakota,337,PERITONEAL ADHESIOLYSIS W/O CC/MCC,13,48946.846154,11717.846154,10180.692308
State,46,South Dakota,339,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,15,52053.933333,13997.2,10747.866667
State,46,South Dakota,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,17,36715.411765,9542.0588235,8061.3529412
State,46,South Dakota,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,33,59282.545455,15446.848485,10813.272727
State,46,South Dakota,355,HERNIA PROCEDURES EXCEPT INGUINAL & FEMORAL W/O CC/MCC,19,41551.157895,10196.263158,7330.7368421
State,46,South Dakota,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,27,137908.92593,31034.740741,29803.962963
State,46,South Dakota,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES W CC,31,86376.580645,16339.741935,14923.16129
State,46,South Dakota,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,14,31283.857143,8200.6428571,6875.7142857
State,46,South Dakota,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,48,53268.854167,13388.8125,11834.9375
State,46,South Dakota,372,MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,70,31966.414286,8161.7428571,6994.7428571
State,46,South Dakota,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT C,14,23564.357143,5837.2142857,4622
State,46,South Dakota,374,DIGESTIVE MALIGNANCY W MCC,22,46179.545455,14607.5,13232.772727
State,46,South Dakota,375,DIGESTIVE MALIGNANCY WITH CC,23,36747.869565,8575.826087,7130.3913043
State,46,South Dakota,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,257,52255.233463,13560.92607,11917.373541
State,46,South Dakota,378,G.I. HEMORRHAGE W CC,626,32255.825879,7563.1277955,6319.0383387
State,46,South Dakota,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,32,21950.375,5233,3415.6875
State,46,South Dakota,380,COMPLICATED PEPTIC ULCER W MCC,20,46579,13558.8,12635.65
State,46,South Dakota,381,COMPLICATED PEPTIC ULCER WITH CC,23,37107.73913,8220.0434783,6969.3478261
State,46,South Dakota,386,INFLAMMATORY BOWEL DISEASE W CC,24,27120.25,7815.2916667,6114.2083333
State,46,South Dakota,388,G.I. OBSTRUCTION W MCC,61,38965.606557,11438.786885,10166.278689
State,46,South Dakota,389,GASTROINTESTINAL OBSTRUCTION WITH CC,149,28789.738255,6470.9060403,5133.1275168
State,46,South Dakota,390,G.I. OBSTRUCTION W/O CC/MCC,108,19352.601852,5399.462963,3194.3981481
State,46,South Dakota,391,"""ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS",100,42853.21,9759.14,7691.66
State,46,South Dakota,392,"ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",265,25587.316981,6151.3358491,4604.4981132
State,46,South Dakota,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,83,56895.542169,17788.289157,10258.686747
State,46,South Dakota,394,OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,110,32062.336364,7262.2454545,6054.8454545
State,46,South Dakota,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,25,26157.24,5035,3814
State,46,South Dakota,405,"PANCREAS, LIVER & SHUNT PROCEDURES W MCC",11,243380.90909,112426.72727,36945.454545
State,46,South Dakota,406,"""PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC""",13,128942.07692,21172.615385,19656.461538
State,46,South Dakota,417,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W MCC,51,64020.137255,18865.235294,16154.392157
State,46,South Dakota,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,94,55817.489362,12436.414894,11060.638298
State,46,South Dakota,419,LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,52,43592.269231,10799.384615,8053.0961538
State,46,South Dakota,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,80,56529.2375,14300.4625,12749.9625
State,46,South Dakota,433,CIRRHOSIS & ALCOHOLIC HEPATITIS W CC,44,33997.681818,8058.0454545,6960
State,46,South Dakota,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,43,54893.488372,12776.186047,10734.116279
State,46,South Dakota,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,18,32995.222222,9876,7106.6666667
State,46,South Dakota,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,38,50900.921053,12718.473684,11422.368421
State,46,South Dakota,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,84,32214.22619,7714.6785714,5422.5238095
State,46,South Dakota,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,19,19015.789474,5008.4210526,3376.9473684
State,46,South Dakota,441,"DISORDERS OF LIVER EXCEPT MALIG, CIRR, ALC HEPA W MCC",72,55057.319444,14716.194444,12449.75
State,46,South Dakota,442,"""DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATI",58,29062.655172,7139.9310345,5859.8448276
State,46,South Dakota,444,DISORDERS OF THE BILIARY TRACT WITH MCC,45,49544.555556,11883.866667,10349.155556
State,46,South Dakota,445,DISORDERS OF THE BILIARY TRACT W CC,76,38551.842105,7978.1184211,6692.0131579
State,46,South Dakota,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,20,31226.5,6081.05,4752.75
State,46,South Dakota,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,92,147268.20652,42293.478261,37289.326087
State,46,South Dakota,455,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,169,122667.56213,31198.781065,28451.769231
State,46,South Dakota,459,SPINAL FUSION EXCEPT CERVICAL W MCC,13,136882,47435.153846,45874.846154
State,46,South Dakota,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,225,118414.02667,27243.057778,23998.36
